5 digit NTD ID,4 digit NTD ID,Agency,Mode,TOS,Active,Reporter Type,Organization Type ,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY, Fares FY , Operating Expenses FY , Average Cost per Trip FY , Average Fares per Trip FY 
80001,8001,Utah Transit Authority,MB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",696,"2,131,121",2020,12,2020,"235,100","67,906",3.46," $12,554 "," $2,010,999 ", $29.61 , $0.18 
80001,8001,Utah Transit Authority,RB,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",696,"2,131,121",2020,12,2020,,,,,,,  
80001,8001,Utah Transit Authority,VP,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",696,"2,131,121",2020,12,2020,"27,330,736","658,990",41.47," $3,357,063 "," $17,374,432 ", $26.37 , $5.09 
80001,8001,Utah Transit Authority,VP,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",696,"2,131,121",2020,12,2020,,,,,,,  
80002,8002,Su Tran LLC,DR,DO,Active,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,SIOUX FALLS,SD,212,"Sioux Falls, SD",64,"156,777",51,"141,400",2021,12,2021,"376,726","50,726",7.43," $155,040 "," $3,290,725 ", $64.87 , $3.06 
80002,8002,Su Tran LLC,DR,PT,Inactive,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,SIOUX FALLS,SD,212,"Sioux Falls, SD",64,"156,777",51,"141,400",2021,12,2021,,,,,,,  
80002,8002,Su Tran LLC,MB,DO,Active,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,SIOUX FALLS,SD,212,"Sioux Falls, SD",64,"156,777",51,"141,400",2021,12,2021,"1,629,431","389,816",4.18," $270,421 "," $6,039,335 ", $15.49 , $0.69 
80002,8002,Su Tran LLC,MB,PT,Inactive,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,SIOUX FALLS,SD,212,"Sioux Falls, SD",64,"156,777",51,"141,400",2021,12,2021,,,,,,,  
80003,8003,City of Fargo,DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FARGO,ND,194,"Fargo, ND-MN",70,"176,676",45,"155,620",2020,12,2020,"190,608","37,292",5.11," $40,833 "," $1,484,921 ", $39.82 , $1.09 
80003,8003,City of Fargo,MB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FARGO,ND,194,"Fargo, ND-MN",70,"176,676",45,"155,620",2020,12,2020,"3,588,360","848,312",4.23," $157,804 "," $7,509,635 ", $8.85 , $0.19 
80004,8004,City of Billings,DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BILLINGS,MT,273,"Billings, MT",53,"114,773",44,"110,323",2021,6,2021,"138,242","23,487",5.89," $156,956 "," $1,390,910 ", $59.22 , $6.68 
80004,8004,City of Billings,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BILLINGS,MT,273,"Billings, MT",53,"114,773",44,"110,323",2021,6,2021,"1,144,912","284,306",4.03," $293,043 "," $4,309,351 ", $15.16 , $1.03 
80005,8005,City of Colorado Springs,DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Colorado Springs,CO,73,"Colorado Springs, CO",188,"559,409",122,"409,888",2020,12,2020,"605,454","73,702",8.21," $193,336 "," $4,925,315 ", $66.83 , $2.62 
80005,8005,City of Colorado Springs,DR,TX,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Colorado Springs,CO,73,"Colorado Springs, CO",188,"559,409",122,"409,888",2020,12,2020,"6,713","1,451",4.63," $4,487 "," $26,347 ", $18.16 , $3.09 
80005,8005,City of Colorado Springs,MB,DO,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Colorado Springs,CO,73,"Colorado Springs, CO",188,"559,409",122,"409,888",2020,12,2020,,,,,,,  
80005,8005,City of Colorado Springs,MB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Colorado Springs,CO,73,"Colorado Springs, CO",188,"559,409",122,"409,888",2020,12,2020,"7,399,115","1,974,970",3.75," $1,837,041 "," $18,355,139 ", $9.29 , $0.93 
80005,8005,City of Colorado Springs,VP,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Colorado Springs,CO,73,"Colorado Springs, CO",188,"559,409",122,"409,888",2020,12,2020,"816,103","13,285",61.43," $145,852 "," $281,107 ", $21.16 , $10.98 
80006,8006,Denver Regional Transportation District,CR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DENVER,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,342","2,920,000",2020,12,2020,"1,496,661","173,765",8.61," $201,381 "," $19,657,785 ", $113.13 , $1.16 
80006,8006,Denver Regional Transportation District,CR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DENVER,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,342","2,920,000",2020,12,2020,"55,053,882","4,780,402",11.52," $15,894,451 "," $90,425,649 ", $18.92 , $3.32 
80006,8006,Denver Regional Transportation District,DR,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,DENVER,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,342","2,920,000",2020,12,2020,,,,,,,  
80006,8006,Denver Regional Transportation District,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DENVER,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,342","2,920,000",2020,12,2020,"4,100,442","537,078",7.63," $2,565,867 "," $43,366,649 ", $80.75 , $4.78 
80006,8006,Denver Regional Transportation District,LR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DENVER,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,342","2,920,000",2020,12,2020,"72,910,951","10,464,678",6.97," $15,967,688 "," $120,807,086 ", $11.54 , $1.53 
80006,8006,Denver Regional Transportation District,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DENVER,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,342","2,920,000",2020,12,2020,"106,209,833","23,818,219",4.46," $27,431,955 "," $254,781,592 ", $10.70 , $1.15 
80006,8006,Denver Regional Transportation District,MB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DENVER,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,342","2,920,000",2020,12,2020,"50,971,484","12,540,545",4.06," $14,203,230 "," $94,944,082 ", $7.57 , $1.13 
80006,8006,Denver Regional Transportation District,VP,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,DENVER,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,342","2,920,000",2020,12,2020,,,,,,,  
80007,8007,City of Pueblo,DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PUEBLO,CO,236,"Pueblo, CO",74,"136,550",39,"112,933",2020,12,2020,"128,872","29,950",4.30," $50,217 "," $1,078,105 ", $36.00 , $1.68 
80007,8007,City of Pueblo,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PUEBLO,CO,236,"Pueblo, CO",74,"136,550",39,"112,933",2020,12,2020,"1,836,844","466,709",3.94," $179,302 "," $4,094,122 ", $8.77 , $0.38 
80008,8008,Cities Area Transit,DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",GRAND FORKS,ND,440,"Grand Forks, ND-MN",24,"61,270",26,"61,298",2020,12,2020,"113,157","37,542",3.01," $100,343 "," $1,164,805 ", $31.03 , $2.67 
80008,8008,Cities Area Transit,DR,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",GRAND FORKS,ND,440,"Grand Forks, ND-MN",24,"61,270",26,"61,298",2020,12,2020,,,,,,,  
80008,8008,Cities Area Transit,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",GRAND FORKS,ND,440,"Grand Forks, ND-MN",24,"61,270",26,"61,298",2020,12,2020,"345,621","141,914",2.44," $109,755 "," $2,600,354 ", $18.32 , $0.77 
80009,8009,Missoula Urban Transportation District,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MISSOULA,MT,348,"Missoula, MT",45,"82,157",70,"73,340",2021,6,2021,"103,011","30,470",3.38, $-   ," $1,152,567 ", $37.83 , $-   
80009,8009,Missoula Urban Transportation District,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MISSOULA,MT,348,"Missoula, MT",45,"82,157",70,"73,340",2021,6,2021,"2,112,174","767,771",2.75, $-   ," $6,246,927 ", $8.14 , $-   
80010,8010,"Greeley, City Of",DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",GREELEY,CO,264,"Greeley, CO",41,"117,825",33,"129,854",2020,12,2020,,,,,,,  
80010,8010,"Greeley, City Of",MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",GREELEY,CO,264,"Greeley, CO",41,"117,825",33,"129,854",2020,12,2020,,,,,,,  
80011,8011,City of Fort Collins,DR,DO,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FORT COLLINS,CO,141,"Fort Collins, CO",110,"264,465",54,"165,609",2020,12,2020,,,,,,,  
80011,8011,City of Fort Collins,DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FORT COLLINS,CO,141,"Fort Collins, CO",110,"264,465",54,"165,609",2020,12,2020,"27,638","3,212",8.60," $10,513 "," $93,972 ", $29.26 , $3.27 
80011,8011,City of Fort Collins,DR,TX,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FORT COLLINS,CO,141,"Fort Collins, CO",110,"264,465",54,"165,609",2020,12,2020,"98,392","19,878",4.95," $14,582 "," $727,039 ", $36.58 , $0.73 
80011,8011,City of Fort Collins,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FORT COLLINS,CO,141,"Fort Collins, CO",110,"264,465",54,"165,609",2020,12,2020,"4,717,625","1,171,552",4.03," $1,923,594 "," $10,078,825 ", $8.60 , $1.64 
80011,8011,City of Fort Collins,MB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FORT COLLINS,CO,141,"Fort Collins, CO",110,"264,465",54,"165,609",2020,12,2020,"21,851","4,961",4.40, $-   ," $98,565 ", $19.87 , $-   
80011,8011,City of Fort Collins,RB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FORT COLLINS,CO,141,"Fort Collins, CO",110,"264,465",54,"165,609",2020,12,2020,"1,718,766","597,349",2.88," $607,450 "," $3,077,459 ", $5.15 , $1.02 
80011,8011,City of Fort Collins,VP,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FORT COLLINS,CO,141,"Fort Collins, CO",110,"264,465",54,"165,609",2020,12,2020,,,,,,,  
80012,8012,Great Falls Transit District,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,GREAT FALLS,MT,422,"Great Falls, MT",31,"65,207",20,"64,735",2021,6,2021,"108,645","34,557",3.14," $67,526 "," $921,153 ", $26.66 , $1.95 
80012,8012,Great Falls Transit District,DR,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,GREAT FALLS,MT,422,"Great Falls, MT",31,"65,207",20,"64,735",2021,6,2021,,,,,,,  
80012,8012,Great Falls Transit District,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,GREAT FALLS,MT,422,"Great Falls, MT",31,"65,207",20,"64,735",2021,6,2021,"694,812","235,325",2.95," $142,028 "," $2,841,613 ", $12.08 , $0.60 
80013,8013,City of Casper,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Casper,WY,424,"Casper, WY",30,"64,548",93,"57,561",2021,6,2021,,,,,,,  
80013,8013,City of Casper,DR,PT,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Casper,WY,424,"Casper, WY",30,"64,548",93,"57,561",2021,6,2021,,,,,,,  
80013,8013,City of Casper,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Casper,WY,424,"Casper, WY",30,"64,548",93,"57,561",2021,6,2021,,,,,,,  
80013,8013,City of Casper,MB,PT,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Casper,WY,424,"Casper, WY",30,"64,548",93,"57,561",2021,6,2021,,,,,,,  
80014,8014,City of Rapid City,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",RAPID CITY,SD,352,"Rapid City, SD",42,"81,251",42,"67,956",2020,12,2020,,,,,,,  
80014,8014,City of Rapid City,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",RAPID CITY,SD,352,"Rapid City, SD",42,"81,251",42,"67,956",2020,12,2020,,,,,,,  
80016,8016,County of Mesa,DR,PT,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",GRAND JUNCTION,CO,251,"Grand Junction, CO",79,"128,124",69,"114,461",2021,12,2021,,,,,,,  
80016,8016,County of Mesa,MB,PT,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",GRAND JUNCTION,CO,251,"Grand Junction, CO",79,"128,124",69,"114,461",2021,12,2021,,,,,,,  
80019,8019,Bis-Man Transit Board,DR,PT,Active,Reduced Reporter,Independent Public Agency or Authority of Transit Service,BISMARCK,ND,349,"Bismarck, ND",39,"81,955",56,"102,085",2021,12,2021,,,,,,,  
80019,8019,Bis-Man Transit Board,MB,PT,Active,Reduced Reporter,Independent Public Agency or Authority of Transit Service,BISMARCK,ND,349,"Bismarck, ND",39,"81,955",56,"102,085",2021,12,2021,,,,,,,  
80020,8020,The City of Cheyenne,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",CHEYENNE,WY,377,"Cheyenne, WY",35,"73,588",18,"59,466",2021,6,2021,,,,,,,  
80020,8020,The City of Cheyenne,MB,DO,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",CHEYENNE,WY,377,"Cheyenne, WY",35,"73,588",18,"59,466",2021,6,2021,,,,,,,  
80021,8021,"City of Logan, dba: The Logan Transit District",DR,PT,Inactive,Full Reporter,Public agency or authority that contracts for some or all transit service (not a State DOT),Logan,UT,318,"Logan, UT",38,"76,187",33,"73,453",2007,6,2007,"73,535","16,835",4.37, $-   ," $431,210 ", $25.61 , $-   
80021,8021,"City of Logan, dba: The Logan Transit District",MB,PT,Inactive,Full Reporter,Public agency or authority that contracts for some or all transit service (not a State DOT),Logan,UT,318,"Logan, UT",38,"76,187",33,"73,453",2007,6,2007,"3,547,173","1,102,479",3.22, $-   ," $1,964,397 ", $1.78 , $-   
80025,8025,"City of Loveland, Colorado",DR,DO,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LOVELAND,CO,141,"Fort Collins, CO",110,"264,465",32,"66,930",2020,12,2020,,,,,,,  
80025,8025,"City of Loveland, Colorado",DR,TX,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LOVELAND,CO,141,"Fort Collins, CO",110,"264,465",32,"66,930",2020,12,2020,"18,366","5,214",3.52," $11,280 "," $300,566 ", $57.65 , $2.16 
80025,8025,"City of Loveland, Colorado",MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LOVELAND,CO,141,"Fort Collins, CO",110,"264,465",32,"66,930",2020,12,2020,"327,080","68,999",4.74," $23,252 "," $2,005,022 ", $29.06 , $0.34 
80028,8028,Cache Valley Transit District,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LOGAN,UT,311,"Logan, UT",44,"94,983",33,"95,500",2021,12,2021,"78,434","18,100",4.33, $-   ," $629,421 ", $34.77 , $-   
80028,8028,Cache Valley Transit District,DR,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,LOGAN,UT,311,"Logan, UT",44,"94,983",33,"95,500",2021,12,2021,,,,,,,  
80028,8028,Cache Valley Transit District,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LOGAN,UT,311,"Logan, UT",44,"94,983",33,"95,500",2021,12,2021,"2,313,434","717,293",3.23, $-   ," $6,811,601 ", $9.50 , $-   
80028,8028,Cache Valley Transit District,MB,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,LOGAN,UT,311,"Logan, UT",44,"94,983",33,"95,500",2021,12,2021,,,,,,,  
80106,8106,North Front Range Transportation and Air Quality Planning Council,VP,DO,Active,Full Reporter,"MPO, COG or Other Planning Agency",FORT COLLINS,CO,141,"Fort Collins, CO",110,"264,465",56,"143,986",2021,12,2021,"515,700","10,508",49.08," $81,561 "," $474,988 ", $45.20 , $7.76 
80107,8107,University of Montana,MB,DO,Active,Full Reporter,University,MISSOULA,MT,348,"Missoula, MT",45,"82,157",10,"40,948",2021,6,2021,"60,399","35,034",1.72, $-   ," $407,657 ", $11.64 , $-   
80108,8108,Denver Regional Council of Governments,VP,PT,Inactive,Full Reporter,"MPO, COG or Other Planning Agency",Denver,CO,20,"Denver-Aurora, CO",499,"1,984,889",717,"2,803,394",2010,12,2010,"3,497,999","129,602",26.99," $288,445 "," $634,891 ", $4.90 , $2.23 
80109,8109,Denver Regional Council of Governments,VP,DO,Inactive,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,Denver,CO,18,"Denver-Aurora, CO",668,"2,374,203",461,"2,887,496",2020,12,2020,"2,949,902","75,597",39.02," $539,290 "," $612,332 ", $8.10 , $7.13 
80109,8109,Denver Regional Council of Governments,VP,PT,Active,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,Denver,CO,18,"Denver-Aurora, CO",668,"2,374,203",461,"2,887,496",2020,12,2020,,,,,,,  
80285,8R01-019,Via Mobility Services,DR,DO,Active,Full Reporter,Private-Non-Profit Corporation,,CO,274,"Boulder, CO",32,"114,591","2,500","2,659,098",2020,12,2020,"481,496","62,915",7.65," $43,583 "," $5,296,712 ", $84.19 , $0.69 
90001,9001,Regional Transportation Commission of Washoe County,CB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RENO,NV,94,"Reno, NV-CA",164,"392,141",136,"360,387",2021,6,2021,"437,738","17,052",25.67," $39,467 "," $461,224 ", $27.05 , $2.31 
90001,9001,Regional Transportation Commission of Washoe County,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RENO,NV,94,"Reno, NV-CA",164,"392,141",136,"360,387",2021,6,2021,"796,562","121,468",6.56," $282,009 "," $8,584,336 ", $70.67 , $2.32 
90001,9001,Regional Transportation Commission of Washoe County,DR,TX,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,RENO,NV,94,"Reno, NV-CA",164,"392,141",136,"360,387",2021,6,2021,,,,,,,  
90001,9001,Regional Transportation Commission of Washoe County,MB,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,RENO,NV,94,"Reno, NV-CA",164,"392,141",136,"360,387",2021,6,2021,,,,,,,  
